Jan 01 08:01:22 webapp01 sudo: devops01 : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 08 15:06:16 worker01 sudo: dbadmin : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 15:07:03 staging01 sudo: dbadmin : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 08 15:08:21 cache01 sudo: builduser : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 15:09:31 worker01 sudo: dbadmin : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 15:09:52 webapp02 sudo: dbadmin : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 15:10:20 worker01 sudo: monitor : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 08 15:11:38 staging01 sudo: devops01 : TTY=pts/1 ; PWD=/home/devops01 ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 15:11:46 proxy01 sudo: svcdeploy : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 15:12:51 db01 sudo: monitor : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 15:13:20 webapp02 sudo: admin01 : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 15:14:22 staging01 sudo: svcdeploy : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 08 15:14:38 cache01 sudo: backupsvc : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 15:15:47 webapp01 sudo: monitor : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 08 15:16:00 cache01 sudo: backupsvc : TTY=pts/2 ; PWD=/home/backupsvc ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 08 15:16:03 api01 sudo: admin01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 08 15:17:02 api01 sudo: backupsvc : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 15:17:17 webapp01 sudo: svcdeploy : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 15:17:47 db01 sudo: builduser : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 08 15:18:34 db01 sudo: svcdeploy : TTY=pts/2 ; PWD=/home/svcdeploy ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 15:19:28 staging01 sudo: webadmin : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 08 15:20:22 db01 sudo: admin01 : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 08 15:21:42 proxy01 sudo: backupsvc : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 15:21:52 api01 sudo: admin01 : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 15:22:34 webapp02 sudo: webadmin : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 15:22:56 proxy01 sudo: admin01 : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 15:24:24 webapp01 sudo: dbadmin : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 08 15:25:21 staging01 sudo: builduser : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 15:26:00 webapp01 sudo: builduser : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 15:26:18 webapp01 sudo: dbadmin : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 15:27:01 webapp02 sudo: monitor : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 15:28:24 webapp01 sudo: monitor : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 15:29:37 proxy01 sudo: svcdeploy : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 15:30:40 staging01 sudo: admin01 : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 08 15:30:47 staging01 sudo: dbadmin : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 15:31:04 db01 sudo: builduser : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 08 15:31:14 api01 sudo: devops01 : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 08 15:31:35 webapp02 sudo: operator01 : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 15:32:33 webapp02 sudo: admin01 : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 08 15:34:01 cache01 sudo: webadmin : TTY=pts/2 ; PWD=/home/webadmin ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 15:35:19 webapp02 sudo: secops01 : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 15:35:51 webapp01 sudo: webadmin : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 08 15:36:52 worker01 sudo: backupsvc : TTY=pts/1 ; PWD=/home/backupsvc ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 15:36:58 staging01 sudo: operator01 : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 08 15:37:30 webapp02 sudo: monitor : TTY=tty1 ; PWD=/home/monitor ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 15:38:16 worker01 sudo: webadmin : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 15:38:20 api01 sudo: secops01 : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 15:38:37 worker01 sudo: builduser : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 08 15:39:35 worker01 sudo: operator01 : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 15:40:00 webapp01 sudo: svcdeploy : TTY=pts/1 ; PWD=/home/svcdeploy ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 08 15:41:11 api01 sudo: operator01 : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 15:42:17 worker01 sudo: webadmin : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 15:42:44 staging01 sudo: webadmin : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 08 15:43:25 db01 sudo: operator01 : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 15:43:36 db01 sudo: admin01 : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 15:43:52 proxy01 sudo: backupsvc : TTY=pts/1 ; PWD=/home/backupsvc ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 15:43:58 worker01 sudo: operator01 : TTY=pts/2 ; PWD=/home/operator01 ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 08 15:44:05 proxy01 sudo: monitor : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 08 15:44:29 cache01 sudo: secops01 : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 15:44:32 webapp01 sudo: builduser : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 15:45:21 webapp02 sudo: operator01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 15:45:39 cache01 sudo: builduser : TTY=pts/1 ; PWD=/home/builduser ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 15:46:52 worker01 sudo: devops01 : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 08 15:47:31 webapp01 sudo: devops01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 15:48:45 proxy01 sudo: admin01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 15:49:53 api01 sudo: operator01 : TTY=pts/2 ; PWD=/home/operator01 ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 08 15:50:58 proxy01 sudo: backupsvc : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 08 15:52:23 staging01 sudo: devops01 : TTY=pts/0 ; PWD=/home/devops01 ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 08 15:52:58 webapp01 sudo: monitor : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 08 15:54:09 api01 sudo: admin01 : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 15:54:57 proxy01 sudo: dbadmin : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 15:55:21 proxy01 sudo: devops01 : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 08 15:55:42 cache01 sudo: webadmin : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 15:56:40 worker01 sudo: secops01 : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 08 15:57:46 webapp02 sudo: monitor : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 08 15:58:17 staging01 sudo: monitor : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 15:58:57 worker01 sudo: operator01 : TTY=tty1 ; PWD=/home/operator01 ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 15:59:35 api01 sudo: operator01 : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 16:00:00 db01 sudo: builduser : TTY=pts/3 ; PWD=/home/builduser ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 16:00:14 worker01 sudo: webadmin : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 16:00:46 webapp02 sudo: operator01 : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 08 16:01:20 staging01 sudo: devops01 : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 08 16:02:02 cache01 sudo: svcdeploy : TTY=pts/1 ; PWD=/home/svcdeploy ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 16:02:12 cache01 sudo: backupsvc : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 16:03:30 db01 sudo: admin01 : TTY=pts/2 ; PWD=/home/admin01 ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 16:04:47 db01 sudo: admin01 : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 16:05:19 db01 sudo: monitor : TTY=pts/3 ; PWD=/home/monitor ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 08 16:06:49 api01 sudo: builduser : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 16:07:01 worker01 sudo: devops01 : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 08 16:08:29 db01 sudo: operator01 : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 08 16:09:38 proxy01 sudo: operator01 : TTY=pts/1 ; PWD=/home/operator01 ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 16:10:27 webapp01 sudo: devops01 : TTY=pts/1 ; PWD=/home/devops01 ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 16:11:35 cache01 sudo: builduser : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 16:13:02 webapp01 sudo: webadmin : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 16:13:48 webapp02 sudo: dbadmin : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 08 16:14:55 api01 sudo: svcdeploy : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 08 16:15:05 webapp02 sudo: backupsvc : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 16:16:23 webapp02 sudo: devops01 : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 16:16:34 api01 sudo: monitor : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 16:17:33 worker01 sudo: monitor : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 08 16:18:16 staging01 sudo: backupsvc : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 16:18:36 staging01 sudo: devops01 : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 16:19:16 worker01 sudo: devops01 : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 08 16:19:53 staging01 sudo: svcdeploy : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 08 16:20:17 webapp02 sudo: webadmin : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 16:20:32 webapp01 sudo: backupsvc : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 08 16:22:00 worker01 sudo: dbadmin : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 16:22:41 db01 sudo: builduser : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 16:23:15 staging01 sudo: admin01 : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 08 16:23:26 webapp02 sudo: svcdeploy : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 08 16:24:14 staging01 sudo: operator01 : TTY=pts/2 ; PWD=/home/operator01 ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 16:25:00 cache01 sudo: secops01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 16:25:09 webapp01 sudo: operator01 : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 16:26:04 webapp02 sudo: dbadmin : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 16:27:02 api01 sudo: operator01 : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 16:28:00 webapp01 sudo: admin01 : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 16:28:09 webapp02 sudo: svcdeploy : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 08 16:29:06 webapp02 sudo: secops01 : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 16:29:26 webapp02 sudo: dbadmin : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 16:30:55 api01 sudo: webadmin : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 16:32:07 db01 sudo: dbadmin : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 16:33:27 worker01 sudo: builduser : TTY=pts/3 ; PWD=/home/builduser ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 16:34:05 staging01 sudo: admin01 : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 08 16:34:40 worker01 sudo: backupsvc : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 16:34:59 cache01 sudo: builduser : TTY=tty1 ; PWD=/home/builduser ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 16:35:59 webapp02 sudo: svcdeploy : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 16:36:17 staging01 sudo: monitor : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 16:37:23 proxy01 sudo: webadmin : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 16:38:39 proxy01 sudo: operator01 : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 08 16:40:07 proxy01 sudo: backupsvc : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 08 16:41:37 api01 sudo: webadmin : TTY=tty1 ; PWD=/home/webadmin ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 08 16:42:06 webapp02 sudo: monitor : TTY=pts/3 ; PWD=/home/monitor ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 08 16:42:24 webapp02 sudo: backupsvc : TTY=pts/0 ; PWD=/home/backupsvc ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 16:43:27 cache01 sudo: admin01 : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 16:44:37 db01 sudo: builduser : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 08 16:44:44 api01 sudo: dbadmin : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 16:45:01 staging01 sudo: admin01 : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 16:45:09 proxy01 sudo: devops01 : TTY=pts/1 ; PWD=/home/devops01 ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 08 16:45:26 worker01 sudo: monitor : TTY=tty1 ; PWD=/home/monitor ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 08 16:46:24 webapp02 sudo: builduser : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 16:47:20 cache01 sudo: builduser : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 16:47:27 cache01 sudo: secops01 : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 16:48:55 cache01 sudo: backupsvc : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 08 16:49:32 webapp01 sudo: dbadmin : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 08 16:50:38 cache01 sudo: secops01 : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 08 16:51:33 cache01 sudo: backupsvc : TTY=pts/2 ; PWD=/home/backupsvc ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 16:52:27 api01 sudo: dbadmin : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 08 16:53:24 webapp02 sudo: svcdeploy : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 16:54:05 webapp02 sudo: webadmin : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 16:54:29 webapp02 sudo: devops01 : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 16:54:43 proxy01 sudo: backupsvc : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 16:55:34 cache01 sudo: svcdeploy : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 16:56:28 staging01 sudo: monitor : TTY=pts/3 ; PWD=/home/monitor ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 16:57:05 proxy01 sudo: dbadmin : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 16:58:01 cache01 sudo: svcdeploy : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 08 16:58:28 api01 sudo: dbadmin : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 16:58:30 worker01 sudo: admin01 : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 08 16:58:57 api01 sudo: secops01 : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 17:00:06 webapp02 sudo: secops01 : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 17:00:15 webapp01 sudo: webadmin : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 08 17:01:15 api01 sudo: webadmin : TTY=pts/3 ; PWD=/home/webadmin ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 08 17:02:36 staging01 sudo: webadmin : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 08 17:03:25 staging01 sudo: operator01 : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 08 17:03:56 webapp01 sudo: operator01 : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 17:04:11 db01 sudo: monitor : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 08 17:04:56 staging01 sudo: operator01 : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 17:05:18 db01 sudo: svcdeploy : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 08 17:05:59 cache01 sudo: backupsvc : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 08 17:06:30 db01 sudo: backupsvc : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 17:06:38 cache01 sudo: builduser : TTY=tty1 ; PWD=/home/builduser ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 08 17:07:57 webapp02 sudo: backupsvc : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 08 17:08:53 db01 sudo: devops01 : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 08 17:10:19 staging01 sudo: webadmin : TTY=pts/2 ; PWD=/home/webadmin ; USER=root ; COMMAND=/usr/bin/apt update
Jan 08 17:10:57 cache01 sudo: operator01 : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 08 17:11:31 worker01 sudo: secops01 : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 08 17:11:58 db01 sudo: svcdeploy : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 08 17:12:56 worker01 sudo: secops01 : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 17:14:12 cache01 sudo: monitor : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 08 17:15:10 api01 sudo: builduser : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 08 17:15:30 webapp01 sudo: backupsvc : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 08 17:16:29 cache01 sudo: devops01 : TTY=pts/0 ; PWD=/home/devops01 ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 08 17:17:18 webapp01 sudo: webadmin : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 08 17:18:28 staging01 sudo: devops01 : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 08 17:19:34 worker01 sudo: backupsvc : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 08 17:20:09 api01 sudo: dbadmin : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker logs webapp
